,ID,Title,Content,Time,Place
175,05b010,Und du erbst das Grün,"Und du erbst das Grün vergangner Gärten und das stille Blau zerfallner Himmel. Tau aus tausend Tagen, die vielen Sommer, die die Sonnen sagen, und lauter Frühlinge mit Glanz und Klagen wie viele Briefe einer jungen Frau. Du erbst die Herbste, die wie Prunkgewänder in der Erinnerung von Dichtern liegen, und alle Winter, wie verwaiste Länder, scheinen sich leise an dich anzuschmiegen. Du erbst Venedig und Kasan und Rom, Florenz wird dein sein, der Pisaner Dom, die Troïtzka Lawra und das Monastir, das unter Kiews Gärten ein Gewirr von Gängen bildet, dunkel und verschlungen, - Moskau mit Glocken wie Erinnerungen, - und Klang wird dein sein Geigen, Hörner, Zungen, und jedes Lied, das tief genug erklungen, wird an dir glänzen wie ein Edelstein. Für dich nur schließen sich die Dichter ein und sammeln Bilder, rauschende und reiche, und gehn hinaus und reifen durch Vergleiche und sind ihr ganzes Leben so allein... Und Maler malen ihre Bilder nur, damit du unvergänglich die Natur, die du vergänglich schufst, zurückempfängst: alles wird ewig. Sieh, das Weib ist längst in der Madonna Lisa reif wie Wein; es müsste nie ein Weib mehr sein, denn Neues bringt kein neues Weib hinzu. Die, welche bilden, sind wie du. Sie wollen Ewigkeit. Sie sagen: Stein, sei ewig. Und das heißt: sei dein! Und auch, die lieben, sammeln für dich ein: Sie sind die Dichter einer kurzen Stunde, sie küssen einem ausdruckslosen Munde ein Lächeln auf, als formten sie ihn schöner, und bringen Lust und sind die Angewöhner zu Schmerzen, welche erst erwachsen machen. Sie bringen Leiden mit in ihrem Lachen, Sehnsüchte, welche schlafen, und erwachen, um aufzuweinen in der fremden Brust. Sie häufen Rätselhaftes an und sterben, wie Tiere sterben, ohne zu begreifen, - aber sie werden vielleicht Enkel haben, in denen ihre grünen Leben reifen; durch diese wirst du jene Liebe erben, die sie sich blind und wie im Schlafe gaben. So fließt der Dinge Überfluss dir zu. Und wie die obern Becken von Fontänen beständig überströmen, wie von Strähnen gelösten Haares, in die tiefste Schale, - so fällt die Fülle dir in deine Tale, wenn Dinge und Gedanken übergehn. ",18.9.1901,Westerwede
176,05b011,Ich bin nur einer deiner Ganzgeringen,"Ich bin nur einer deiner Ganzgeringen, der in das Leben aus der Zelle sieht und der, den Menschen ferner als den Dingen, nicht wagt zu wägen, was geschieht. Doch willst du mich vor deinem Angesicht, aus dem sich dunkel deine Augen heben, dann halte es für meine Hoffahrt nicht, wenn ich dir sage: Keiner lebt sein Leben. Zufälle sind die Menschen, Stimmen, Stücke, Alltage, Ängste, viele kleine Glücke, verkleidet schon als Kinder, eingemummt, als Masken mündig, als Gesicht - verstummt. Ich denke oft: Schatzhäuser müssen sein, wo alle diese vielen Leben liegen wie Panzer oder Sänften oder Wiegen, in welche nie ein Wirklicher gestiegen, und wie Gewänder, welche ganz allein nicht stehen können und sich sinkend schmiegen an starke Wände aus gewölbtem Stein. Und wenn ich abends immer weiterginge aus meinem Garten, drin ich müde bin, - ich weiß: dann führen alle Wege hin zum Arsenal der ungelebten Dinge. Dort ist kein Baum, als legte sich das Land, und wie um ein Gefängnis hängt die Wand ganz fensterlos in siebenfachem Ringe. Und ihre Tore mit den Eisenspangen, die denen wehren, welche hinverlangen, und ihre Gitter sind von Menschenhand. ",19.9.1901,Westerwede
177,05b012,Obwohl ein jeder von sich strebt,"Und doch, obwohl ein jeder von sich strebt wie aus dem Kerker, der ihn hasst und hält, - es ist ein großes Wunder in der Welt: ich fühle: alles Leben wird gelebt. Wer lebt es denn? Sind das die Dinge, die wie eine ungespielte Melodie im Abend wie in einer Harfe stehn? Sind das die Winde, die von Wassern wehn, sind das die Zweige, die sich Zeichen geben, sind das die Blumen, die die Düfte weben, sind das die langen alternden Alleen? Sind das die warmen Tiere, welche gehn, sind das die Vögel, die sich fremd erheben? Wer lebt es denn? Lebst du es, Gott, - das Leben? ",19.9.1901,Westerwede
178,05b013,Du bist der Alte,"Du bist der Alte, dem die Haare von Ruß versengt sind und verbrannt, du bist der große Unscheinbare, mit deinem Hammer in der Hand. Du bist der Schmied, das Lied der Jahre, der immer an dem Amboss stand. Du bist, der niemals Sonntag hat, der in die Arbeit Eingekehrte, der sterben könnte überm Schwerte, das noch nicht glänzend wird und glatt. Wenn bei uns Mühle steht und Säge und alle trunken sind und träge, dann hört man deine Hammerschläge an allen Glocken in der Stadt. Du bist der Mündige, der Meister, und keiner hat dich lernen sehn; ein Unbekannter, Hergereister, von dem bald flüsternder, bald dreister die Reden und Gerüchte gehn. ",19.9.1901,Westerwede
179,05b014,"Gerüchte gehn, die dich vermuten","Gerüchte gehn, die dich vermuten, und Zweifel gehn, die dich verwischen. Die Trägen und die Träumerischen misstrauen ihren eignen Gluten und wollen, dass die Berge bluten, denn eher glauben sie dich nicht. Du aber senkst dein Angesicht. Du könntest den Bergen die Adern aufschneiden als Zeichen eines großen Gerichts; aber dir liegt nichts an den Heiden. Du willst nicht streiten mit allen Listen und nicht suchen die Liebe des Lichts; denn dir liegt nichts an den Christen. Dir liegt an den Fragenden nichts. Sanften Gesichts siehst du den Tragenden zu. ",19.9.1901,Westerwede
180,05b015,"Alle, welche dich suchen, versuchen dich","Alle, welche dich suchen, versuchen dich. Und die, so dich finden, binden dich an Bild und Gebärde. Ich aber will dich begreifen wie dich die Erde begreift; mit meinem Reifen reift dein Reich. Ich will von dir keine Eitelkeit, die dich beweist. Ich weiß, dass die Zeit anders heißt als du. Tu mir kein Wunder zulieb. Gieb deinen Gesetzen recht, die von Geschlecht zu Geschlecht sichtbarer sind. ",19.9.1901,Westerwede
181,05b016,Wenn etwas mir vom Fenster fällt,"Wenn etwas mir vom Fenster fällt (und wenn es auch das Kleinste wäre) wie stürzt sich das Gesetz der Schwere gewaltig wie ein Wind vom Meere auf jeden Ball und jede Beere und trägt sie in den Kern der Welt. Ein jedes Ding ist überwacht von einer flugbereiten Güte wie jeder Stein und jede Blüte und jedes kleine Kind bei Nacht. Nur wir, in unsrer Hoffahrt, drängen aus einigen Zusammenhängen in einer Freiheit leeren Raum, statt, klugen Kräften hingegeben, uns aufzuheben wie ein Baum. Statt in die weitesten Geleise sich still und willig einzureihn, verknüpft man sich auf manche Weise, - und wer sich ausschließt jedem Kreise, ist jetzt so namenlos allein. Da muss er lernen von den Dingen, anfangen wieder wie ein Kind, weil sie, die Gott am Herzen hingen, nicht von ihm fortgegangen sind. Eins muss er wieder können: fallen, geduldig in der Schwere ruhn, der sich vermaß, den Vögeln allen im Fliegen es zuvorzutun. (Denn auch die Engel fliegen nicht mehr. Schweren Vögeln gleichen die Seraphim, welche um ihn sitzen und sinnen; Trümmern von Vögeln, Pinguinen gleichen sie, wie sie verkümmern...) ",19.9.1901,Westerwede
182,05b017,Du meinst die Demut,"Du meinst die Demut. Angesichter gesenkt in stillem Dichverstehn. So gehen abends junge Dichter in den entlegenen Alleen. So stehn die Bauern um die Leiche, wenn sich ein Kind im Tod verlor, - und was geschieht, ist doch das Gleiche: es geht ein Übergroßes vor. Wer dich zum ersten Mal gewahrt, den stört der Nachbar und die Uhr, der geht, gebeugt zu deiner Spur, und wie beladen und bejahrt. Erst später naht er der Natur und fühlt die Winde und die Fernen, hört dich, geflüstert von der Flur, sieht dich, gesungen von den Sternen, und kann dich nirgends mehr verlernen, und alles ist dein Mantel nur. Ihm bist du neu und nah und gut und wunderschön wie eine Reise, die er in stillen Schiffen leise auf einem großen Flusse tut. Das Land ist weit, in Winden, eben, sehr großen Himmeln preisgegeben und alten Wäldern untertan. Die kleinen Dörfer, die sich nahn, vergehen wieder wie Geläute und wie ein Gestern und ein Heute und so wie alles, was wir sahn. Aber an dieses Stromes Lauf stehn immer wieder Städte auf und kommen wie auf Flügelschlägen der feierlichen Fahrt entgegen. Und manchmal lenkt das Schiff zu Stellen, die einsam, sonder Dorf und Stadt, auf etwas warten an den Wellen, - auf den, der keine Heimat hat... Für solche stehn dort kleine Wagen (ein jeder mit drei Pferden vor), die atemlos nach Abend jagen auf einem Weg, der sich verlor. ",19.9.1901,Westerwede
183,05b018,In diesem Dorfe steht das letzte Haus,"In diesem Dorfe steht das letzte Haus so einsam wie das letzte Haus der Welt. Die Straße, die das kleine Dorf nicht hält, geht langsam weiter in die Nacht hinaus. Das kleine Dorf ist nur ein Übergang zwischen zwei Weiten, ahnungsvoll und bang, ein Weg an Häusern hin statt eines Stegs. Und die das Dorf verlassen, wandern lang, und viele sterben vielleicht unterwegs. ",19.9.1901,Westerwede
184,05b019,Manchmal steht einer auf beim Abendbrot,"Manchmal steht einer auf beim Abendbrotund geht hinaus und geht und geht und geht, -weil eine Kirche wo im Osten steht. Und seine Kinder segnen ihn wie tot. Und einer, welcher stirbt in seinem Haus,bleibt drinnen wohnen, bleibt in Tisch und Glas,so dass die Kinder in die Welt hinauszu jener Kirche ziehn, die er vergaß.",19.9.1901,Westerwede
185,05b020,Nachtwächter ist der Wahnsinn,"Nachtwächter ist der Wahnsinn, weil er wacht. Bei jeder Stunde bleibt er lachend stehn, und einen Namen sucht er für die Nacht und nennt sie: sieben, achtundzwanzig, zehn... Und ein Triangel tragt er in der Hand, und weil er zittert, schlägt es an den Rand des Horns, das er nicht blasen kann, und singt das Lied, das er zu allen Häusern bringt. Die Kinder haben eine gute Nacht und hören träumend, dass der Wahnsinn wacht. Die Hunde aber reißen sich vom Ring und gehen in den Häusern groß umher und zittern, wenn er schon vorüberging, und fürchten sich vor seiner Wiederkehr. ",19.9.1901,Westerwede
186,05b021,Weißt du von jenen Heiligen,"Weißt du von jenen Heiligen, mein Herr? Sie fühlten auch verschlossne Klosterstuben zu nahe an Gelächter und Geplärr, so dass sie tief sich in die Erde gruben. Ein jeder atmete mit seinem Licht die kleine Luft in seiner Grube aus, vergaß sein Alter und sein Angesicht und lebte wie ein fensterloses Haus und starb nichtmehr, als wär er lange tot. Sie lasen selten; alles war verdorrt, als wäre Frost in jedes Buch gekrochen, und wie die Kutte hing von ihren Knochen, so hing der Sinn herab von jedem Wort. Sie redeten einander nichtmehr an, wenn sie sich fühlten in den schwarzen Gängen, sie ließen ihre langen Haare hängen, und keiner wusste, ob sein Nachbarmann nicht stehend starb.  In einem runden Raum, wo Silberlampen sich von Balsam nährten, versammelten sich manchmal die Gefährten vor goldnen Türen wie vor goldnen Gärten und schauten voller Misstraun in den Traum und rauschten leise mit den langen Bärten. Ihr Leben war wie tausend Jahre groß, seit es sich nichtmehr schied in Nacht und Helle; sie waren, wie gewälzt von einer Welle, zurückgekehrt in ihrer Mutter Schoß. Sie saßen rundgekrümmt wie Embryos mit großen Köpfen und mit kleinen Händen und aßen nicht, als ob sie Nahrung fänden aus jener Erde, die sie schwarz umschloss. Jetzt zeigt man sie den tausend Pilgern, die aus Stadt und Steppe zu dem Kloster wallen. Seit dreimal hundert Jahren liegen sie, und ihre Leiber können nicht zerfallen. Das Dunkel häuft sich wie ein Licht das rußt auf ihren langen lagernden Gestalten, die unter Tüchern heimlich sich erhalten, - und ihrer Hände ungelöstes Falten liegt ihnen wie Gebirge auf der Brust. Du großer alter Herzog des Erhabnen: hast du vergessen, diesen Eingegrabnen den Tod zu schicken, der sie ganz verbraucht, weil sie sich tief in Erde eingetaucht? Sind die, die sich Verstorbenen vergleichen, am ähnlichsten der Unvergänglichkeit? Ist das das große Leben deiner Leichen, das überdauern soll den Tod der Zeit? Sind sie dir noch zu deinen Plänen gut? Erhältst du unvergängliche Gefäße, die du, der allen Maßen Ungemäße, einmal erfüllen willst mit deinem Blut? ",20.9.1901,Westerwede
187,05b022,"Du bist die Zukunft, großes Morgenrot","Du bist die Zukunft, großes Morgenrot über den Ebenen der Ewigkeit. Du bist der Hahnschrei nach der Nacht der Zeit, der Tau, die Morgenmette und die Maid, der fremde Mann, die Mutter und der Tod. Du bist die sich verwandelnde Gestalt, die immer einsam aus dem Schicksal ragt, die unbejubelt bleibt und unbeklagt und unbeschrieben wie ein wilder Wald. Du bist der Dinge tiefer Inbegriff, der seines Wesens letztes Wort verschweigt und sich den Andern immer anders zeigt: dem Schiff als Küste und dem Land als Schiff. ",20.9.1901,Westerwede
188,05b023,Du bist das Kloster zu den Wundenmalen,"Du bist das Kloster zu den Wundenmalen. Mit zweiunddreißig alten Kathedralen und fünfzig Kirchen, welche aus Opalen und Stücken Bernstein aufgemauert sind. Auf jedem Ding im Klosterhofe liegt deines Klanges eine Strophe, und das gewaltige Tor beginnt. In langen Häusern wohnen Nonnen, Schwarzschwestern, siebenhundertzehn. Manchmal kommt eine an den Bronnen, und eine steht wie eingesponnen, und eine, wie in Abendsonnen, geht schlank in schweigsamen Alleen. Aber die Meisten sieht man nie; sie bleiben in der Häuser Schweigen wie in der kranken Brust der Geigen die Melodie, die keiner kann... Und um die Kirchen rings im Kreise, von schmachtendem Jasmin umstellt, sind Gräberstätten, welche leise wie Steine reden von der Welt. Von jener Welt, die nichtmehr ist, obwohl sie an das Kloster brandet, in eitel Tag und Tand gewandet und gleichbereit zu Lust und List. Sie ist vergangen: denn du bist. Sie fließt noch wie ein Spiel von Lichtern über das teilnahmslose Jahr; doch dir, dem Abend und den Dichtern sind, unter rinnenden Gesichtern, die dunkeln Dinge offenbar. ",20.9.1901,Westerwede
189,05b024,Die Könige der Welt sind alt,"Die Könige der Welt sind alt und werden keine Erben haben. Die Söhne sterben schon als Knaben, und ihre bleichen Töchter gaben die kranken Kronen der Gewalt. Der Pöbel bricht sie klein zu Geld, der zeitgemäße Herr der Welt dehnt sie im Feuer zu Maschinen, die seinem Wollen grollend dienen; aber das Glück ist nicht mit ihnen. Das Erz hat Heimweh. Und verlassen will es die Münzen und die Räder, die es ein kleines Leben lehren. Und aus Fabriken und aus Kassen wird es zurück in das Geäder der aufgetanen Berge kehren, die sich verschließen hinter ihm. ",20.9.1901,Westerwede
190,05b025,Alles wird wieder groß sein und gewaltig,"Alles wird wieder groß sein und gewaltig. Die Lande einfach und die Wasser faltig, die Bäume riesig und sehr klein die Mauern; und in den Tälern, stark und vielgestaltig, ein Volk von Hirten und von Ackerbauern. Und keine Kirchen, welche Gott umklammern wie einen Flüchtling und ihn dann bejammern wie ein gefangenes und wundes Tier, - die Häuser gastlich allen Einlassklopfern und ein Gefühl von unbegrenztem Opfern in allem Handeln und in dir und mir. Kein Jenseitswarten und kein Schaun nach drüben, nur Sehnsucht, auch den Tod nicht zu entweihn und dienend sich am Irdischen zu üben, um seinen Händen nicht mehr neu zu sein. ",20.9.1901,Westerwede
191,05b026,Auch du wirst groß sein,"Auch du wirst groß sein. Größer noch als einer, der jetzt schon leben muss, dich sagen kann. Viel ungewöhnlicher und ungemeiner und noch viel älter als ein alter Mann. Man wird dich fühlen: dass ein Duften ginge aus eines Gartens naher Gegenwart; und wie ein Kranker seine liebsten Dinge wird man dich lieben ahnungsvoll und zart. Es wird kein Beten geben, das die Leute zusammenschart. Du bist nicht im Verein; und wer dich fühlte und sich an dir freute, wird wie der Einzige auf Erden sein: Ein Ausgestoßener und ein Vereinter, gesammelt und vergeudet doch zugleich; ein Lächelnder und doch ein Halbverweinter, klein wie ein Haus und mächtig wie ein Reich. ",20.9.1901,Westerwede
192,05b027,Es wird nicht Ruhen in den Häusern,"Es wird nicht Ruhe in den Häusern, sei's dass einer stirbt und sie ihn weitertragen, sei es dass wer auf heimliches Geheiß den Pilgerstock nimmt und den Pilgerkragen, um in der Fremde nach dem Weg zu fragen, auf welchem er dich warten weiß. Die Straßen werden derer niemals leer, die zu dir wollen wie zu jener Rose, die alle tausend Jahre einmal blüht. Viel dunkles Volk und beinah Namenlose, und wenn sie dich erreichen, sind sie müd. Aber ich habe ihren Zug gesehn; und glaube seither, dass die Winde wehn aus ihren Mänteln, welche sich bewegen, und stille sind wenn sie sich niederlegen -: so groß war in den Ebenen ihr Gehn. ",20.9.1901,Westerwede
193,05b028,So möcht ich zu dir gehn,"So möcht ich zu dir gehn: von fremden Schwellen Almosen sammelnd, die mich ungern nähren. Und wenn der Wege wirrend viele wären, so würd ich mich den Ältesten gesellen. Ich würde mich zu kleinen Greisen stellen, und wenn sie gingen, schaut ich wie im Traum, dass ihre Kniee aus der Bärte Wellen wie Inseln tauchen, ohne Strauch und Baum. Wir überholten Männer, welche blind mit ihren Knaben wie mit Augen schauen, und Trinkende am Fluss und müde Frauen und viele Frauen, welche schwanger sind. Und alle waren mir so seltsam nah, - als ob die Männer einen Blutsverwandten, die Frauen einen Freund in mir erkannten, und auch die Hunde kamen, die ich sah. ",20.9.1901,Westerwede
